,id,name,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,beds,price,number_of_reviews,review_scores_rating,geometry,restaurant,nightclub,suppermarket,park,trainstation,busstop,bicycle_rental,city_center,Wijkcode,Wijk,culture_to,public_gre,Safety_ind
4696,44057169,Lijnderdijk Lofts-Waterside (5 min from Amsterdam),Osdorp,52.35625,4.75724,Entire guest suite,4,2.0,113.0,171,4.84,POINT (112083.66551398541 485558.85161594546),1851.0704364800624,4801.587811226087,1936.9726200817377,624.320651842074,5234.08629446144,1181.7525615117877,6552.431713890212,9405.576730938665,FF,Lutkemeer/Ookmeer,1.0,62.77,91.0
4697,720310202679270073,"Luxury Guesthouse Private entrance, Free parking",Osdorp,52.35889,4.75587,Entire vacation home,2,1.0,75.0,0,,POINT (111992.89466931901 485853.39432065084),1878.7467651926115,4971.114238339277,2069.89884923208,395.69017910844735,5325.569519686913,1370.9233080632223,6474.980290656538,9442.63976554696,FF,Lutkemeer/Ookmeer,1.0,62.77,91.0
4698,42482030,Spacious and comfortable 3-story house for rent,De Aker - Nieuw Sloten,52.35178,4.7862,Entire home,5,3.0,175.0,0,,POINT (114052.40960388642 485044.75689825736),371.2906108197147,2766.831979123608,231.0671259781685,155.29910771410903,3278.25792391754,290.5614015888875,4836.899479882682,7625.074082040018,FG,De Aker,4.0,18.4,91.0
4699,658441788043858857,Spacious apartment w. free parking CENTER 20 mins,De Aker - Nieuw Sloten,52.35027,4.78499,Entire condo,2,1.0,100.0,4,5.0,POINT (113968.57531816178 484877.43603045464),545.9423129664696,2811.180747345106,127.51151850532897,184.83087832835088,3368.7687756239725,187.80258389714788,4921.405446313725,7757.23195273812,FG,De Aker,4.0,18.4,91.0
4700,10586291,"Great house, close to center",De Aker - Nieuw Sloten,52.34907,4.77346,Entire home,4,4.0,196.0,14,4.64,POINT (113181.86972369003 484750.5120007752),1100.2171326483676,3569.631941429434,900.4098656186111,459.5967606321229,4162.730881062132,375.45440986778266,5711.674861554652,8543.86358120437,FG,De Aker,4.0,18.4,91.0
4701,18014010,Spacious house garden/ freeparking in Amsterdam.,De Aker - Nieuw Sloten,52.34776,4.77631,Entire home,4,3.0,245.0,3,5.0,POINT (113374.82582192097 484603.11880290665),1061.8405730857044,3363.2599141819064,736.3603200180355,271.51614072637966,3968.131949249973,425.01919685379386,5527.001063320103,8407.961480969008,FG,De Aker,4.0,18.4,91.0
4702,50522635,Beautiful splitlevel familyhome with free parking,De Aker - Nieuw Sloten,52.348686,4.783513,Entire townhouse,4,4.0,249.0,11,4.91,POINT (113866.47469459189 484702.03475595167),739.2119991038796,2884.1679231146004,241.67320741775336,142.86581780599786,3483.680565451457,188.3245939595819,5030.159846260069,7911.536581417778,FG,De Aker,4.0,18.4,91.0
4703,4864384,2-Person Balcony Room + Free Parking,De Aker - Nieuw Sloten,52.34838,4.78878,Private room in townhouse,2,1.0,88.0,207,4.85,POINT (114225.06379519671 484665.01259009953),687.1456539324125,2523.7851297926063,208.9429665112239,268.9659813550807,3123.281948705797,145.36145996025255,4674.522292519551,7588.225174087453,FG,De Aker,4.0,18.4,91.0
4704,5012728,Spacious room - quiet neighbourhood,De Aker - Nieuw Sloten,52.34736,4.78846,Private room in townhouse,2,2.0,81.0,173,4.87,POINT (114202.32273636147 484551.7057671277),765.4924115423538,2534.318760138242,290.6504880820222,182.26059494361056,3139.1729224515,226.59420156567785,4706.193355899839,7650.594024338074,FG,De Aker,4.0,18.4,91.0
4705,9629640,Private studio at souterrain with garden.,De Aker - Nieuw Sloten,52.34274,4.79123,Private room in home,2,4.0,145.0,237,4.92,POINT (114386.83739931858 484036.1214950902),225.4589275541824,2360.3552218659324,837.4720570760137,242.2010836399332,2976.800898279538,170.1697085201957,4600.150658333513,7689.097477640603,FG,De Aker,4.0,18.4,91.0
4706,9827642,Welcome to Amsterdam/30 min to centre/Free Wifi,De Aker - Nieuw Sloten,52.34467,4.79001,Private room in townhouse,2,1.0,70.0,149,4.72,POINT (114305.47007410445 484251.54063650966),450.9196846595182,2423.796559136963,607.229523077506,65.75167670873988,3037.964704063196,386.1067971003041,4641.113632441746,7672.182196626987,FG,De Aker,4.0,18.4,91.0
4707,9840298,Welcome to Amsterdam/Free Wifi/30 min to centre,De Aker - Nieuw Sloten,52.34364,4.7908,Private room in townhouse,2,1.0,70.0,166,4.61,POINT (114358.35910991346 484136.49793889705),324.7853381436866,2377.962447632686,733.7142952886176,141.12179437673143,2993.8664230452064,261.8846959429216,4608.57837143391,7671.80879646793,FG,De Aker,4.0,18.4,91.0
4708,14765588,Spacious family house with free parking!,De Aker - Nieuw Sloten,52.34705,4.79025,Entire home,4,4.0,156.0,26,4.85,POINT (114324.00505946462 484516.2086008748),688.852746367251,2410.2168241040745,386.06149608082126,242.441350125304,3016.264237972526,321.3459530887459,4588.492089015638,7551.0392475451645,FG,De Aker,4.0,18.4,91.0
4709,884329,"Bed & Boat, apartment on houseboat. Free Parking.",De Aker - Nieuw Sloten,52.343079,4.788886,Private room in guest suite,2,1.0,139.0,488,4.92,POINT (114227.41745451643 484075.15512958635),367.9447296030837,2514.147022223134,754.7294144420438,245.1362032669365,3130.411468931866,326.7313712041423,4748.682911703657,7816.400391032086,FG,De Aker,4.0,18.4,91.0
4710,23558784,2-Person Balcony Room + FreeParking x,De Aker - Nieuw Sloten,52.34778,4.78807,Private room in townhouse,1,1.0,59.0,10,5.0,POINT (114176.13533890873 484598.6552556363),764.465711852521,2564.74345106538,237.07281011902603,187.497939735933,3167.6340107643946,173.32984584437216,4728.243634357184,7657.7700851468435,FG,De Aker,4.0,18.4,91.0
4711,24097052,Spacious room- quiet neighbourhood- free parking,De Aker - Nieuw Sloten,52.348,4.78792,Private room in townhouse,1,2.0,59.0,9,4.89,POINT (114166.11717967344 484623.2173172698),759.3032031120673,2577.3040909021647,210.5601645274861,198.47909789325507,3179.109561527517,146.8212044990611,4736.30999881898,7658.2363926300995,FG,De Aker,4.0,18.4,91.0
4712,29175007,Luxurious boutique studio apartment with garden,De Aker - Nieuw Sloten,52.34248,4.79112,Private room in home,2,1.0,97.0,92,4.98,POINT (114379.1035730084 484007.2551279238),208.5557477253872,2371.889109650721,861.6796261428486,270.4838267949041,2988.323149332967,160.76490183718184,4613.726184234214,7708.640992060723,FG,De Aker,4.0,18.4,91.0
4713,31395349,1-person Student Room,De Aker - Nieuw Sloten,52.34741,4.78914,Private room in townhouse,1,1.0,39.0,0,,POINT (114248.70224285714 484556.8863080444),732.0712781578372,2488.5545179048645,308.6679822052657,226.6791279280996,3093.059121195842,243.60970537010087,4659.534728664867,7605.593487309933,FG,De Aker,4.0,18.4,91.0
4714,31559235,Unique luxurious family home close to city-centre.,De Aker - Nieuw Sloten,52.34833,4.78987,Entire villa,4,3.0,165.0,4,5.0,POINT (114299.28628183523 484658.8368617229),629.1620208262375,2449.3893302680426,269.4502432923436,321.10483785304035,3048.8037784844773,209.845468930946,4600.900774375774,7521.188886812458,FG,De Aker,4.0,18.4,91.0
4715,39072906,Super Cosy BR w/King Bed in Quiet Neighborhood,De Aker - Nieuw Sloten,52.34392,4.79236,Private room in home,2,1.0,75.0,5,5.0,POINT (114464.91845128685 484166.77761916484),315.37266726653286,2269.310564113244,754.2108942606047,148.46771325195252,2884.986223136559,242.34803463907056,4498.286276980549,7562.459821395167,FG,De Aker,4.0,18.4,91.0
4716,50615859,High-end studio with parking,De Aker - Nieuw Sloten,52.34452,4.79359,Entire rental unit,2,1.0,103.0,6,4.0,POINT (114549.28102375667 484232.84743546956),376.79626784264127,2180.9908290769595,748.0448435334287,188.7042240630265,2795.754130614537,296.6935369051153,4403.637967651364,7458.068900035534,FG,De Aker,4.0,18.4,91.0
4717,51076561,High-end studio,De Aker - Nieuw Sloten,52.34434,4.79201,Entire rental unit,2,1.0,89.0,4,4.0,POINT (114441.45215337805 484213.7032882867),366.127872166293,2289.665141795408,701.8908664933043,98.8191058224292,2904.64819532012,293.6568507529631,4513.151775311677,7563.961529940951,FG,De Aker,4.0,18.4,91.0
4718,53009386,3 bedroom home in Amsterdam- free parking,De Aker - Nieuw Sloten,52.34475,4.79269,Entire home,7,3.0,300.0,3,5.0,POINT (114488.16309352612 484258.94026449736),403.58073496299295,2240.95568632892,690.0868400612732,123.63578105078513,2855.14406244117,329.62937348767014,4459.579951863547,7502.643753544344,FG,De Aker,4.0,18.4,91.0
4719,660969611444290163,Ruime Moderne Villa met beveiligde parkeerterrein,De Aker - Nieuw Sloten,52.34494,4.7914,Entire villa,4,5.0,695.0,1,5.0,POINT (114400.43410495155 484280.80177003145),441.42598198915766,2327.982707429564,623.2506655393521,34.68385622979632,2941.619293927382,369.94702001327295,4542.752130774969,7573.550534562138,FG,De Aker,4.0,18.4,91.0
4720,768026585539339453,"Cozy, chilled 1 bedroom apartment",De Aker - Nieuw Sloten,52.34384315182526,4.786007165449618,Entire rental unit,4,1.0,120.0,0,,POINT (114031.94674013862 484161.79913496925),578.5575216415986,2701.556424325299,655.2969964166965,309.053699837758,3316.885500339102,540.440864508695,4925.554313516997,7958.576627623438,FG,De Aker,4.0,18.4,91.0
4721,18995286,Modern design house in a green area of Amsterdam,Osdorp,52.35939,4.78478,Entire home,4,2.0,320.0,5,4.8,POINT (113962.7017601241 485892.2623897096),225.52286571412168,3171.448385849679,483.9416345303889,667.9507682474186,3359.269898141252,251.36035941139752,4852.123887874735,7497.712272605176,FH,De Punt,1.0,25.64,128.0
4722,17892757,DoubleRoom in Cozy Apartment,Osdorp,52.3572,4.78946,Private room in rental unit,4,1.0,63.0,33,4.7,POINT (114279.4897908819 485645.9591457615),199.19226517351944,2775.2621498915014,175.2275928615579,446.23053142986646,3036.9098754346205,165.18546011954123,4657.108147975462,7242.417233659011,FH,De Punt,1.0,25.64,128.0
4723,24761504,Garden room with bathroom+aircon,Osdorp,52.35398,4.78777,Private room in townhouse,2,1.0,89.0,74,4.86,POINT (114161.39953072698 485288.6469427408),154.01447498970887,2736.395951832641,190.8961077030652,357.47493725017705,3174.749673467408,395.9562304927834,4737.485822652816,7449.34472460636,FH,De Punt,1.0,25.64,128.0
4724,13821980,"Luxury Penthouse, incl parking - Big Balcony",Osdorp,52.36131,4.79003,Entire rental unit,2,1.0,142.0,24,4.91,POINT (114322.08765530298 486102.9255628632),465.7078608651563,2983.068110052969,515.0867101660656,357.0487746395869,3010.766113750643,138.9048897219936,4444.5689692723945,7105.013552754435,FJ,Osdorp-Midden,1.0,28.44,120.0
4725,33503225,Gorgeous apartment near Center/ Airport (+parking),Osdorp,52.35778,4.79699,Entire rental unit,4,2.0,180.0,7,5.0,POINT (114792.97823469852 485706.286972863),96.5077990829739,2369.144681736788,269.6764673786144,152.5438841411891,2523.0979732055,102.65513623895606,4159.620494643829,6729.731651353024,FJ,Osdorp-Midden,1.0,28.44,120.0
4726,45058873,Post Apocalypse AirBnB Studio with LASERS!,Osdorp,52.35873,4.79776,Cave,4,1.0,400.0,0,,POINT (114846.29160967324 485811.55895386613),167.95915450459148,2389.22009096767,350.45569209765506,34.71444580664608,2472.605786284227,178.6352216735819,4127.023783361485,6652.533966201752,FJ,Osdorp-Midden,1.0,28.44,120.0
4727,947437,"Boutique room style ,room in quiet neighborhood",Osdorp,52.35595,4.79661,Private room in rental unit,2,1.0,85.0,223,4.87,POINT (114765.43278175495 485502.8885174302),146.03984733039908,2281.515933677371,229.6118772588185,202.14218076466503,2557.661058907798,126.0258843432959,4156.344582375923,6809.59251593199,FJ,Osdorp-Midden,1.0,28.44,120.0
4728,1100569,bright room + private roof terrace,Osdorp,52.35622,4.79544,Private room in rental unit,2,1.0,80.0,155,4.84,POINT (114685.97240305644 485533.57939148665),92.74811063302712,2365.557392100385,144.4310106480919,286.7557631257922,2634.8773081197432,163.92186045287195,4239.078876668796,6877.718569360926,FJ,Osdorp-Midden,1.0,28.44,120.0
4729,38631602,"Big bedroom, terrace, big bathroom, free parking",Osdorp,52.35538,4.79624,Private room in rental unit,2,1.0,55.0,19,4.72,POINT (114739.70959378962 485439.6747002303),197.8733386502304,2272.391729144358,238.5627153273492,223.1466678386369,2588.726840932516,193.7288496602561,4174.448646285066,6851.936555259024,FJ,Osdorp-Midden,1.0,28.44,120.0
4730,619327536819067104,"Bohemian Apartment & Atelier. Light, Clean, Joy",Osdorp,52.35466,4.79716,Entire condo,3,2.0,228.0,5,4.4,POINT (114801.73275423524 485359.0554777589),294.2415229748406,2179.454613863285,320.7682165968897,187.81449494854647,2536.3494766480344,253.3602362120076,4104.598788093726,6815.915111501086,FJ,Osdorp-Midden,1.0,28.44,120.0
4731,7523103,Apartment in Amsterdam,Osdorp,52.35251,4.79768,Entire rental unit,2,1.0,200.0,7,5.0,POINT (114835.21276030314 485119.5541768391),93.49073632363012,2047.165774746744,129.8933471847304,334.9468046429724,2495.175865889465,146.7009506961641,4056.042007453072,6859.032442155308,FJ,Osdorp-Midden,1.0,28.44,120.0
4732,16167843,Lucurious Condo in Amsterdam next to a park 2BR,Osdorp,52.34965,4.79548,Entire condo,6,4.0,350.0,21,4.9,POINT (114682.7292948084 484802.5668880277),259.53923563281654,2096.867236897167,390.8559015695108,276.7230905452652,2663.709670855948,153.55746507989983,4209.946010975871,7111.738911917305,FJ,Osdorp-Midden,1.0,28.44,120.0
4733,22028930,Spacious and comfortable apt. in West,Osdorp,52.35225,4.80131,Entire rental unit,2,1.0,70.0,12,4.92,POINT (115082.29008360175 485088.62066165346),106.63085105334476,1808.1532579503053,30.81257478850424,106.90579162738126,2247.994187269269,135.94711196522843,3808.118883708648,6636.849178502468,FJ,Osdorp-Midden,1.0,28.44,120.0
4734,38632941,"Bedroom, big bathroom, patio, free parking",Osdorp,52.35353,4.79452,Private room in rental unit,2,1.0,35.0,52,4.76,POINT (114620.85070364998 485234.7971013851),276.43861560591,2289.410273551436,358.2346660507669,407.1083451084959,2712.996891607922,283.08657534560666,4275.574634729118,7025.778564950993,FJ,Osdorp-Midden,1.0,28.44,120.0
4735,44043348,Nice room in beautifull appartment!!,Osdorp,52.35427,4.7986,Private room in rental unit,2,1.0,85.0,36,4.72,POINT (114899.48249535543 485314.8656368821),289.7512577015355,2072.4009567783846,242.87196698522013,155.02354959716635,2440.661657513889,162.84139643364168,4003.347962191097,6736.021216208487,FJ,Osdorp-Midden,1.0,28.44,120.0
4736,590580099562356977,Bright and spacious apartment in Amsterdam,Osdorp,52.352085,4.793959,Entire rental unit,3,2.0,300.0,6,5.0,POINT (114581.31479413468 485074.3364705938),229.9129089460462,2268.874464626933,377.4388570923154,475.51960003709553,2749.0408045114405,143.33219422554703,4308.58463759995,7113.7671071107125,FJ,Osdorp-Midden,1.0,28.44,120.0
4737,677310941849601984,Small cosy appartment in A’dam with free parking..,Osdorp,52.3532378,4.793248999999999,Entire condo,2,1.0,140.0,8,5.0,POINT (114533.99332558567 485202.9952659141),322.97210869448,2357.7451829836823,358.9230984247392,497.6962471020918,2798.3423560152155,278.61386858393115,4360.547768798753,7118.193985885273,FJ,Osdorp-Midden,1.0,28.44,120.0
4738,751807780213656243,"Amsterdam, New Big Room,Center close, Free Parking",Osdorp,52.35272,4.79574,Private room in bed and breakfast,2,2.0,134.0,1,5.0,POINT (114703.23165310576 485143.9960129214),153.83617988421705,2178.671149427571,263.54596791365867,405.96920941684107,2627.4878739292844,194.50391545787687,4188.82808821715,6975.918046717216,FJ,Osdorp-Midden,1.0,28.44,120.0
4739,757694484999662077,Prachtige luxeappartement,Osdorp,52.35056636802557,4.797860293774226,Entire condo,4,3.0,231.0,0,,POINT (114845.73769796331 484903.2022395121),108.75353922970396,1964.7342576775195,209.2502903432066,163.42604409605897,2491.97286983824,192.8575075312871,4043.901574192436,6923.446655730128,FJ,Osdorp-Midden,1.0,28.44,120.0
4740,48697718,Large private room at homeshare with free parking,Osdorp,52.362003,4.797712,Private room in bed and breakfast,2,1.0,76.0,26,5.0,POINT (114845.98390894147 486175.7461388283),271.25026266856065,2629.601783303909,18.525071553956945,331.8717347570195,2482.2400834288824,123.22646937022148,4022.485522154635,6576.6167059459685,FK,Osdorp-Oost,5.0,25.41,142.0
4741,19941136,"Hello travelers, a nice apartment in Amsterdam",Osdorp,52.36505,4.80335,Entire rental unit,2,1.0,180.0,17,4.88,POINT (115232.74878312173 486511.6530676426),299.9268826290659,2637.36305336057,460.90005022257975,332.07530269435995,2086.7351136257653,87.69107677149772,3513.663363978391,6140.468932789667,FK,Osdorp-Oost,5.0,25.41,142.0
4742,20685033,Private Room with Panoramic view in PenthouseTower,Osdorp,52.36665,4.8072,Private room in condo,2,1.0,75.0,141,4.99,POINT (115496.39923691063 486687.56699812936),592.8082903242847,2651.846415179215,773.2763649983898,386.8717650146367,1841.544950878112,55.61767442618508,3207.61092852613,5856.249990647912,FK,Osdorp-Oost,5.0,25.41,142.0
4743,770814935611103807,Lake side apartment in Amsterdam,Osdorp,52.3632687,4.8089242,Private room in rental unit,1,1.0,91.0,0,,POINT (115610.8293179182 486310.41760410654),345.4616306952731,2265.886006718356,612.2693463534223,121.95111370162982,1709.1846352435584,221.9211398622012,3436.1499043283115,5800.08115571932,FK,Osdorp-Oost,5.0,25.41,142.0
4744,50383849,Citiez Hotel Amsterdam: Small Double Room,Osdorp,52.35831,4.80335,Room in hotel,2,1.0,97.0,1875,4.66,POINT (115226.70737115278 485761.7465274207),78.83501787735645,2068.1945815597182,34.216534317433414,303.44013136851703,2090.4724018260044,86.00548936303565,3744.469054317648,6296.072479596272,FK,Osdorp-Oost,5.0,25.41,142.0
4745,50451988,Citiez Hotel Amsterdam: Cozy Queen Room,Osdorp,52.36023,4.80476,Room in hotel,2,1.0,92.0,472,4.67,POINT (115324.47467465803 485974.5968240389),136.82495121976794,2155.110722508397,172.20815073636564,326.6877274490632,2011.414478968696,26.97742900054398,3700.292818484632,6149.59996496454,FK,Osdorp-Oost,5.0,25.41,142.0
4746,50452179,Citiez Hotel Amsterdam: Urban Twin Room,Osdorp,52.36008,4.80485,Room in hotel,2,2.0,104.0,516,4.71,POINT (115330.47118641777 485957.85824651876),120.089499479186,2138.511462472017,166.4785291226187,333.6815103090359,2003.193171636088,32.15950371795954,3690.050708045701,6147.607166040484,FK,Osdorp-Oost,5.0,25.41,142.0
4747,50452284,Citiez Hotel Amsterdam: City Triple Room,Osdorp,52.35987,4.80488,Room in hotel,3,2.0,130.0,139,4.61,POINT (115332.32699427621 485934.47679081815),102.13401664983274,2119.6434948376814,155.66526221365194,349.1442150211305,1998.390482051397,52.0405850344392,3682.137832502833,6151.246451527033,FK,Osdorp-Oost,5.0,25.41,142.0
4748,50452369,Citiez Hotel Amsterdam: Family Quad Room,Osdorp,52.35896,4.80313,Room in hotel,4,2.0,147.0,164,4.57,POINT (115212.30360616944 485834.18760104664),86.66551577983365,2128.9123621406898,31.7056808804895,354.0755579813057,2108.487577880519,12.419201657211524,3774.269391808728,6291.829029691422,FK,Osdorp-Oost,5.0,25.41,142.0
4749,744720174225700450,Cosy getaway apartment (brand-new),Osdorp,52.35716,4.80679,Entire rental unit,2,1.0,145.0,1,5.0,POINT (115460.01864529359 485631.91292602185),115.1822292791274,1810.7627228242484,160.78225619016928,133.89331545942366,1857.01674160468,183.76624390871928,3490.0951633453515,6106.7324986183885,FK,Osdorp-Oost,5.0,25.41,142.0
4750,644626724949405237,Lovely bedroom with nice balcony & green view!,Osdorp,52.35745,4.81403,Private room in condo,2,1.0,72.0,15,4.33,POINT (115953.48229553053 485660.25371944124),343.9145716942524,1531.4567784806532,433.3809133731216,421.4406390821022,1362.9440531831929,259.23319737180344,3012.9584621415074,5626.942481093075,FK,Osdorp-Oost,5.0,25.41,142.0
4751,483779,Spacious studio apartment in A'dam,Slotervaart,52.3509,4.83293,Private room in rental unit,2,1.0,100.0,37,4.88,POINT (117235.42123080492 484921.4719818172),477.4292082584846,772.7693920170178,510.9315319565932,1022.5391706810552,198.2723058892325,149.32529327638971,1654.541866297306,4759.405548843972,FN,Slotervaart-Zuid,10.0,22.62,88.0
4752,5156433,ABC apartment,Slotervaart,52.35033,4.83116,Entire rental unit,4,2.0,75.0,12,4.83,POINT (117114.34027004088 484858.97629580856),424.92995213057736,648.0511812243501,598.7734234364011,928.1017862506952,320.3284376982087,136.07238813546772,1778.7440383865105,4895.370855500134,FN,Slotervaart-Zuid,10.0,22.62,88.0
4753,14804548,Private Room in comfortable light apartment,Slotervaart,52.3498,4.83105,Private room in rental unit,2,1.0,110.0,33,5.0,POINT (117106.39312109965 484800.064899796),465.8160129152122,596.7264010533289,607.365695730504,944.3473855616304,370.74774724404296,194.6869149157326,1791.6622692915453,4932.7160714272095,FN,Slotervaart-Zuid,10.0,22.62,88.0
4754,15814593,"Modern apt, direct line to the city, with terrace",Slotervaart,52.35147,4.8306,Entire rental unit,2,1.0,177.0,16,4.73,POINT (117077.15967847756 484986.1079379328),310.5226919472861,735.525877358302,470.7882759760444,852.7909890728612,275.7745166955451,29.448057240207213,1811.7370232251203,4863.522739747419,FN,Slotervaart-Zuid,10.0,22.62,88.0
4755,18798860,"Private, spacious and stylish studio for rent!",Slotervaart,52.35094,4.83096,Private room in rental unit,2,1.0,65.0,112,4.62,POINT (117101.23447836994 484926.95072746335),367.17639825282606,696.6569544308848,533.6148475718915,892.6078727705893,284.42224073977724,67.92055546796324,1788.4739470212523,4872.065710236841,FN,Slotervaart-Zuid,10.0,22.62,88.0
4756,35212974,Modern 3BR Family Home near City Centre & Airport,Slotervaart,52.34767,4.83392,Entire rental unit,4,5.0,225.0,7,5.0,POINT (117300.12900874403 484561.5801002736),466.2731838352763,614.2217548874778,443.8445388442925,1166.013714973991,146.46497113763377,87.7340915925265,1643.2057084608657,4901.652321811149,FN,Slotervaart-Zuid,10.0,22.62,88.0
4757,42093752,"Corendon City Hotel Amsterdam, Standard Double",Slotervaart,52.3456,4.83049,Room in hotel,2,1.0,136.0,0,,POINT (117064.64873185607 484333.0573509333),339.9858103204528,337.00789927536016,758.6707503070635,930.8937389516148,287.6438883636933,173.63881097072058,1935.9143176188973,5225.927972674682,FN,Slotervaart-Zuid,10.0,22.62,88.0
4758,42093910,"Corendon City Hotel Amsterdam, Standard Twin",Slotervaart,52.34633,4.83179,Room in hotel,2,1.0,136.0,0,,POINT (117153.85386542478 484413.5990137097),433.3029304761105,432.6584524512766,640.8048715860837,1050.4117346294884,185.0114354844605,106.01349920253412,1825.4760478824587,5106.523996317237,FN,Slotervaart-Zuid,10.0,22.62,88.0
4759,42094224,"Corendon City Hotel Amsterdam, Standard Triple",Slotervaart,52.34609,4.83198,Room in hotel,3,2.0,181.0,0,,POINT (117166.59581189835 484386.79694429913),418.0004044043439,441.50930110310566,643.7468405072945,1045.1725317583175,175.3774986601092,81.64883967483385,1821.934788807661,5111.790909689022,FN,Slotervaart-Zuid,10.0,22.62,88.0
4760,42094349,"Corendon City Hotel Amsterdam, Deluxe Double",Slotervaart,52.34601,4.83205,Room in hotel,2,1.0,156.0,0,,POINT (117171.29742495797 484377.8594494543),408.9200828411317,445.3128250944375,644.6502708673265,1043.9813885453602,172.7406106614412,73.95995181660187,1820.4328361259657,5113.217777634721,FN,Slotervaart-Zuid,10.0,22.62,88.0
4761,42094753,"Corendon City Hotel Amsterdam, Vitality Twin",Slotervaart,52.34697,4.83004,Room in hotel,2,1.0,136.0,0,,POINT (117035.1571991922 484485.7218787386),338.11783462307824,340.7198406166003,718.3304772739486,1005.8959181214556,310.5565109024104,73.74577390051373,1918.771824732496,5162.88081332833,FN,Slotervaart-Zuid,10.0,22.62,88.0
4762,42096554,"Corendon City Hotel Amsterdam, Junior Suite",Slotervaart,52.34732,4.83167,Room in hotel,2,1.0,186.0,0,,POINT (117146.52137620674 484523.811064818),455.52981807756777,457.8299700331575,600.662133711567,1113.7954498065176,218.3223994136572,105.65499230998732,1801.3675752376837,5049.392910214608,FN,Slotervaart-Zuid,10.0,22.62,88.0
4763,42096643,"Corendon City Hotel Amsterdam, Suite",Slotervaart,52.34567,4.82981,Room in hotel,2,1.0,386.0,0,,POINT (117018.37303793515 484341.2017990808),293.4039088488537,290.6905173077091,794.3629365827396,898.6713941639836,329.9903585401,143.5702588909111,1976.930139723945,5258.8975462285325,FN,Slotervaart-Zuid,10.0,22.62,88.0
4764,42211401,Luxurious Twin Room near Amsterdam Center,Slotervaart,52.34601,4.82935,Room in hotel,2,1.0,136.0,212,4.55,POINT (116987.31957873315 484379.2720122439),263.735043141231,262.74723685175394,804.1260603849032,898.8128815649055,353.8109588924097,97.3885994848629,1994.522318222875,5262.494600396728,FN,Slotervaart-Zuid,10.0,22.62,88.0
4765,42211431,Deluxe Double Room near Amsterdam Center,Slotervaart,52.34776,4.82908,Room in hotel,2,1.0,156.0,16,4.25,POINT (116970.42110982368 484574.1221230307),331.7276011825072,338.000374887878,756.1882758110456,954.670488432272,399.1539543302754,98.7752107403714,1961.1530268283643,5168.143049116096,FN,Slotervaart-Zuid,10.0,22.62,88.0
4766,42211695,Comfortable Double Room near Amsterdam Center,Slotervaart,52.34615,4.83064,Room in hotel,2,1.0,136.0,317,4.6,POINT (117075.33970973763 484394.17294341116),352.8894068498984,352.013713142611,718.933586964652,976.1752324772244,264.6966203735888,137.93951377573222,1906.1483460871896,5181.8138032700845,FN,Slotervaart-Zuid,10.0,22.62,88.0
4767,45377012,Unique Cockpit Suite near Amsterdam Center + Complimentary Spa Access,Slotervaart,52.34732,4.8309,Room in hotel,2,1.0,386.0,0,,POINT (117094.05516665567 484524.21347489435),407.65365139027335,410.5619793290051,650.0006500810324,1075.1407487195925,265.8406127079712,141.06991760587852,1852.0639627960456,5092.532340332192,FN,Slotervaart-Zuid,10.0,22.62,88.0
4768,45377198,Disabled Twin Room near Amsterdam Center,Slotervaart,52.3469,4.83133,Room in hotel,2,1.0,136.0,6,4.5,POINT (117122.99609332744 484477.25863916904),417.4838463416566,418.81632027428594,639.852629154386,1065.6150319105618,223.1407052481597,124.99367229061292,1836.354362846628,5095.173053585033,FN,Slotervaart-Zuid,10.0,22.62,88.0
4769,45377781,Beautiful Triple Room near Amsterdam Center - 3 people,Slotervaart,52.34773,4.83009,Room in hotel,3,3.0,181.0,39,4.54,POINT (117039.21407644238 484570.2548150703),383.1611240477157,388.0316265716633,689.9583746764181,1009.8432609808192,334.97086502908127,123.56723650299628,1894.745854782376,5112.6157758041445,FN,Slotervaart-Zuid,10.0,22.62,88.0
4770,45377802,Spacious Junior Suite near Amsterdam Center + Free Spa Access,Slotervaart,52.34702,4.83143,Room in hotel,2,1.0,186.0,0,,POINT (117129.91232843528 484490.5578276882),428.2343180656867,429.8602176873793,628.2838290688743,1079.490347834114,220.3343670911184,117.25225753675126,1826.087359036305,5081.921091773051,FN,Slotervaart-Zuid,10.0,22.62,88.0
4771,48635632,Spacious 2floor apartment with garden in Amsterdam,Slotervaart,52.34968,4.83034,Entire home,2,1.0,160.0,3,4.67,POINT (117057.91531354148 484787.08488536417),450.1434102358755,556.6974378770424,639.1694104935565,906.638875080162,411.522308945208,201.6081796128384,1841.2207878287736,4980.84863782295,FN,Slotervaart-Zuid,10.0,22.62,88.0
4772,651925005286643330,"Formula 1 Playseats: 100m2 Apt, A’dam-west, 2bdr.",Slotervaart,52.34859,4.83315,Entire condo,4,2.0,469.0,0,,POINT (117248.44567213442 484664.3419632621),471.5482802343164,614.0793059912578,466.4298455956868,1132.4619240294785,260.21463505583006,172.70598935430456,1670.738673490647,4886.233319253623,FN,Slotervaart-Zuid,10.0,22.62,88.0
